数据2
角度：功率：
0	38.2
10	40.6
20	153.9
30	342.7
40	558.8
50	772.1
60	978.3
70	1132.9
80	1209.6
90	1225.2
100	1151.2
110	1031.6
120	850.1
130	637.5
140	450.3
150	263.2
160	122.4
170	32.2
180	0.0
190	31.9
200	132.5
210	293.3
220	510.5
230	718.8
240	929.3
250	1080.7
260	1170.5
270	1195.8
280	1117.7
290	1003.4
300	830.7
310	650.2
320	453.9
330	263.9
340	120.6
350	30.0
360	0.0
