数据5
角度：功率：
0	121.8
10	213.6
20	367.5
30	558.2
40	739.1
50	864.0
60	985.2
70	1077.4
80	1107.9
90	1045.6
100	947.7
110	809.8
120	647.8
130	464.4
140	306.9
150	183.1
160	105.4
170	83.2
180	117.7
190	202.3
200	330.4
210	500.1
220	657.1
230	810.2
240	934.9
250	1002.3
260	1019.8
270	977.7
280	888.3
290	753.1
300	592.7
310	437.7
320	286.7
330	177.4
340	99.1
350	80.5
360	108.3
